# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/mission_analysis_design_mission_SAR.csv
# Diagram about specific air range
# Ma-Number [-]; Altitude [FL]; AC mass [kg]; SAR [m/kg];
0.78; 375; 74.0759; -nan(ind); 
0.78; 380; 74.0759; -nan(ind); 
0.78; 385; 74.0759; -nan(ind); 
0.78; 390; 74.0759; -nan(ind); 
0.78; 395; 74.0759; -nan(ind); 
0.78; 400; 74.0759; -nan(ind); 
0.78; 405; 74.0759; -nan(ind); 
0.78; 260; 75.3531; 366.339; 
0.78; 265; 75.3531; 370.395; 
0.78; 270; 75.3531; 374.293; 
0.78; 275; 75.3531; 377.986; 
0.78; 280; 75.3531; 381.25; 
0.78; 285; 75.3531; 384.04; 
0.78; 290; 75.3531; 386.58; 
0.78; 295; 75.3531; 388.837; 
0.78; 300; 75.3531; 390.641; 
0.78; 305; 75.3531; 392.073; 
0.78; 310; 75.3531; 393.102; 
0.78; 315; 75.3531; 393.524; 
0.78; 320; 75.3531; 392.756; 
0.78; 325; 75.3531; 391.258; 
0.78; 330; 75.3531; 389.03; 
0.78; 335; 75.3531; 385.853; 
0.78; 340; 75.3531; 381.842; 
0.78; 345; 75.3531; 376.943; 
0.78; 350; 75.3531; 370.827; 
0.78; 355; 75.3531; 362.181; 
0.78; 360; 75.3531; 350.405; 
0.78; 365; 75.3531; 337.489; 
0.78; 370; 75.3531; 322.156; 
0.78; 375; 75.3531; -nan(ind); 
0.78; 380; 75.3531; -nan(ind); 
0.78; 385; 75.3531; -nan(ind); 
0.78; 390; 75.3531; -nan(ind); 
0.78; 395; 75.3531; -nan(ind); 
0.78; 400; 75.3531; -nan(ind); 
0.78; 405; 75.3531; -nan(ind); 
0.78; 260; 76.6303; 363.349; 
0.78; 265; 76.6303; 367.237; 
0.78; 270; 76.6303; 370.902; 
0.78; 275; 76.6303; 374.227; 
0.78; 280; 76.6303; 377.101; 
0.78; 285; 76.6303; 379.63; 
0.78; 290; 76.6303; 381.889; 
0.78; 295; 76.6303; 383.843; 
0.78; 300; 76.6303; 385.323; 
0.78; 305; 76.6303; 386.407; 
0.78; 310; 76.6303; 387.063; 
0.78; 315; 76.6303; 386.46; 
0.78; 320; 76.6303; 385.14; 
0.78; 325; 76.6303; 383.158; 
0.78; 330; 76.6303; 380.424; 
0.78; 335; 76.6303; 376.734; 
0.78; 340; 76.6303; 372.166; 
0.78; 345; 76.6303; 366.688; 
0.78; 350; 76.6303; 358.948; 
0.78; 355; 76.6303; 348.061; 
0.78; 360; 76.6303; 335.786; 
0.78; 365; 76.6303; 322.16; 
0.78; 370; 76.6303; -nan(ind); 
0.78; 375; 76.6303; -nan(ind); 
0.78; 380; 76.6303; -nan(ind); 
0.78; 385; 76.6303; -nan(ind); 
0.78; 390; 76.6303; -nan(ind); 
0.78; 395; 76.6303; -nan(ind); 
0.78; 400; 76.6303; -nan(ind); 
0.78; 405; 76.6303; -nan(ind); 
0.8; 260; 38.3151; 423.176; 
0.8; 265; 38.3151; 431.42; 
0.8; 270; 38.3151; 439.764; 
0.8; 275; 38.3151; 448.318; 
0.8; 280; 38.3151; 456.989; 
0.8; 285; 38.3151; 465.751; 
0.8; 290; 38.3151; 474.653; 
0.8; 295; 38.3151; 483.777; 
0.8; 300; 38.3151; 492.879; 
0.8; 305; 38.3151; 502.177; 
0.8; 310; 38.3151; 511.622; 
0.8; 315; 38.3151; 521.121; 
0.8; 320; 38.3151; 530.709; 
0.8; 325; 38.3151; 540.443; 
0.8; 330; 38.3151; 550.281; 
0.8; 335; 38.3151; 560.092; 
0.8; 340; 38.3151; 570.056; 
0.8; 345; 38.3151; 580.151; 
0.8; 350; 38.3151; 590.106; 
0.8; 355; 38.3151; 600.159; 
0.8; 360; 38.3151; 610.291; 
0.8; 365; 38.3151; 619.902; 
0.8; 370; 38.3151; 629.323; 
0.8; 375; 38.3151; 638.682; 
0.8; 380; 38.3151; 647.866; 
0.8; 385; 38.3151; 656.854; 
0.8; 390; 38.3151; 665.701; 
0.8; 395; 38.3151; 674.291; 
0.8; 400; 38.3151; 682.526; 
0.8; 405; 38.3151; 690.442; 
0.8; 260; 39.5923; 421.425; 
0.8; 265; 39.5923; 429.544; 
0.8; 270; 39.5923; 437.774; 
0.8; 275; 39.5923; 446.184; 
0.8; 280; 39.5923; 454.736; 
0.8; 285; 39.5923; 463.332; 
0.8; 290; 39.5923; 472.099; 
0.8; 295; 39.5923; 481.041; 
0.8; 300; 39.5923; 489.983; 
0.8; 305; 39.5923; 499.092; 
0.8; 310; 39.5923; 508.337; 
0.8; 315; 39.5923; 517.638; 
0.8; 320; 39.5923; 526.986; 
0.8; 325; 39.5923; 536.491; 
0.8; 330; 39.5923; 546.069; 
0.8; 335; 39.5923; 555.61; 
0.8; 340; 39.5923; 565.292; 
0.8; 345; 39.5923; 575.08; 
0.8; 350; 39.5923; 584.678; 
0.8; 355; 39.5923; 594.325; 
0.8; 360; 39.5923; 604.021; 
0.8; 365; 39.5923; 613.247; 
0.8; 370; 39.5923; 622.246; 
0.8; 375; 39.5923; 631.158; 
0.8; 380; 39.5923; 639.867; 
0.8; 385; 39.5923; 648.351; 
0.8; 390; 39.5923; 656.66; 
0.8; 395; 39.5923; 664.717; 
0.8; 400; 39.5923; 672.099; 
0.8; 405; 39.5923; 678.734; 
0.8; 260; 40.8695; 419.643; 
0.8; 265; 40.8695; 427.621; 
0.8; 270; 40.8695; 435.738; 
0.8; 275; 40.8695; 444.001; 
0.8; 280; 40.8695; 452.428; 
0.8; 285; 40.8695; 460.861; 
0.8; 290; 40.8695; 469.491; 
0.8; 295; 40.8695; 478.242; 
0.8; 300; 40.8695; 487.022; 
0.8; 305; 40.8695; 495.922; 
0.8; 310; 40.8695; 504.979; 
0.8; 315; 40.8695; 514.061; 
0.8; 320; 40.8695; 523.178; 
0.8; 325; 40.8695; 532.449; 
0.8; 330; 40.8695; 541.758; 
0.8; 335; 40.8695; 551.031; 
0.8; 340; 40.8695; 560.414; 
0.8; 345; 40.8695; 569.855; 
0.8; 350; 40.8695; 579.055; 
0.8; 355; 40.8695; 588.314; 
0.8; 360; 40.8695; 597.622; 
0.8; 365; 40.8695; 606.439; 
0.8; 370; 40.8695; 615.028; 
0.8; 375; 40.8695; 623.49; 
0.8; 380; 40.8695; 631.719; 
0.8; 385; 40.8695; 639.694; 
0.8; 390; 40.8695; 647.467; 
0.8; 395; 40.8695; 654.386; 
0.8; 400; 40.8695; 660.606; 
0.8; 405; 40.8695; 666.21; 
0.8; 260; 42.1467; 417.781; 
0.8; 265; 42.1467; 425.663; 
0.8; 270; 42.1467; 433.627; 
0.8; 275; 42.1467; 441.776; 
0.8; 280; 42.1467; 450.038; 
0.8; 285; 42.1467; 458.341; 
0.8; 290; 42.1467; 466.788; 
0.8; 295; 42.1467; 475.385; 
0.8; 300; 42.1467; 483.984; 
0.8; 305; 42.1467; 492.685; 
0.8; 310; 42.1467; 501.55; 
0.8; 315; 42.1467; 510.393; 
0.8; 320; 42.1467; 519.29; 
0.8; 325; 42.1467; 528.325; 
0.8; 330; 42.1467; 537.357; 
0.8; 335; 42.1467; 546.339; 
0.8; 340; 42.1467; 555.391; 
0.8; 345; 42.1467; 564.435; 
0.8; 350; 42.1467; 573.29; 
0.8; 355; 42.1467; 582.182; 
0.8; 360; 42.1467; 591.095; 
0.8; 365; 42.1467; 599.5; 
0.8; 370; 42.1467; 607.678; 
0.8; 375; 42.1467; 615.683; 
0.8; 380; 42.1467; 623.43; 
0.8; 385; 42.1467; 630.781; 
0.8; 390; 42.1467; 637.349; 
0.8; 395; 42.1467; 643.281; 
0.8; 400; 42.1467; 648.609; 
0.8; 405; 42.1467; 653.507; 
0.8; 260; 43.4238; 415.89; 
0.8; 265; 43.4238; 423.645; 
0.8; 270; 43.4238; 431.48; 
0.8; 275; 43.4238; 439.486; 
0.8; 280; 43.4238; 447.6; 
0.8; 285; 43.4238; 455.762; 
0.8; 290; 43.4238; 464.032; 
0.8; 295; 43.4238; 472.472; 
0.8; 300; 43.4238; 480.864; 
0.8; 305; 43.4238; 489.383; 
0.8; 310; 43.4238; 498.039; 
0.8; 315; 43.4238; 506.653; 
0.8; 320; 43.4238; 515.326; 
0.8; 325; 43.4238; 524.106; 
0.8; 330; 43.4238; 532.842; 
0.8; 335; 43.4238; 541.501; 
0.8; 340; 43.4238; 550.199; 
0.8; 345; 43.4238; 558.906; 
0.8; 350; 43.4238; 567.413; 
0.8; 355; 43.4238; 575.933; 
0.8; 360; 43.4238; 584.448; 
0.8; 365; 43.4238; 592.437; 
0.8; 370; 43.4238; 600.178; 
0.8; 375; 43.4238; 607.744; 
0.8; 380; 43.4238; 614.744; 
0.8; 385; 43.4238; 621.005; 
0.8; 390; 43.4238; 626.634; 
0.8; 395; 43.4238; 631.793; 
0.8; 400; 43.4238; 636.449; 
0.8; 405; 43.4238; 640.638; 
0.8; 260; 44.701; 413.966; 
0.8; 265; 44.701; 421.575; 
0.8; 270; 44.701; 429.298; 
0.8; 275; 44.701; 437.134; 
0.8; 280; 44.701; 445.114; 
0.8; 285; 44.701; 453.093; 
0.8; 290; 44.701; 461.224; 
0.8; 295; 44.701; 469.482; 
0.8; 300; 44.701; 477.686; 
0.8; 305; 44.701; 486.018; 
0.8; 310; 44.701; 494.443; 
0.8; 315; 44.701; 502.843; 
0.8; 320; 44.701; 511.282; 
0.8; 325; 44.701; 519.765; 
0.8; 330; 44.701; 528.184; 
0.8; 335; 44.701; 536.524; 
0.8; 340; 44.701; 544.91; 
0.8; 345; 44.701; 553.273; 
0.8; 350; 44.701; 561.428; 
0.8; 355; 44.701; 569.572; 
0.8; 360; 44.701; 577.685; 
0.8; 365; 44.701; 585.252; 
0.8; 370; 44.701; 592.551; 
0.8; 375; 44.701; 599.262; 
0.8; 380; 44.701; 605.31; 
0.8; 385; 44.701; 610.672; 
0.8; 390; 44.701; 615.635; 
0.8; 395; 44.701; 620.138; 
0.8; 400; 44.701; 624.096; 
0.8; 405; 44.701; 627.536; 
0.8; 260; 45.9782; 411.97; 
0.8; 265; 45.9782; 419.474; 
0.8; 270; 45.9782; 427.035; 
0.8; 275; 45.9782; 434.745; 
0.8; 280; 45.9782; 442.56; 
0.8; 285; 45.9782; 450.374; 
0.8; 290; 45.9782; 458.343; 
0.8; 295; 45.9782; 466.399; 
0.8; 300; 45.9782; 474.445; 
0.8; 305; 45.9782; 482.58; 
0.8; 310; 45.9782; 490.782; 
0.8; 315; 45.9782; 498.955; 
0.8; 320; 45.9782; 507.135; 
0.8; 325; 45.9782; 515.281; 
0.8; 330; 45.9782; 523.411; 
0.8; 335; 45.9782; 531.456; 
0.8; 340; 45.9782; 539.525; 
0.8; 345; 45.9782; 547.54; 
0.8; 350; 45.9782; 555.34; 
0.8; 355; 45.9782; 563.104; 
0.8; 360; 45.9782; 570.81; 
0.8; 365; 45.9782; 577.954; 
0.8; 370; 45.9782; 584.308; 
0.8; 375; 45.9782; 590.134; 
0.8; 380; 45.9782; 595.325; 
0.8; 385; 45.9782; 600.086; 
0.8; 390; 45.9782; 604.415; 
0.8; 395; 45.9782; 608.249; 
0.8; 400; 45.9782; 611.507; 
0.8; 405; 45.9782; 614.208; 
0.8; 260; 47.2553; 409.947; 
0.8; 265; 47.2553; 417.317; 
0.8; 270; 47.2553; 424.739; 
0.8; 275; 47.2553; 432.312; 
0.8; 280; 47.2553; 439.949; 
0.8; 285; 47.2553; 447.611; 
0.8; 290; 47.2553; 455.373; 
0.8; 295; 47.2553; 463.25; 
0.8; 300; 47.2553; 471.104; 
0.8; 305; 47.2553; 479.011; 
0.8; 310; 47.2553; 487.004; 
0.8; 315; 47.2553; 494.949; 
0.8; 320; 47.2553; 502.819; 
0.8; 325; 47.2553; 510.706; 
0.8; 330; 47.2553; 518.556; 
0.8; 335; 47.2553; 526.301; 
0.8; 340; 47.2553; 534.038; 
0.8; 345; 47.2553; 541.712; 
0.8; 350; 47.2553; 549.153; 
0.8; 355; 47.2553; 556.485; 
0.8; 360; 47.2553; 563.691; 
0.8; 365; 47.2553; 569.951; 
0.8; 370; 47.2553; 575.543; 
0.8; 375; 47.2553; 580.59; 
0.8; 380; 47.2553; 585.203; 
0.8; 385; 47.2553; 589.359; 
0.8; 390; 47.2553; 593.049; 
0.8; 395; 47.2553; 596.207; 
0.8; 400; 47.2553; 598.76; 
0.8; 405; 47.2553; 600.72; 
0.8; 260; 48.5325; 407.891; 
0.8; 265; 48.5325; 415.11; 
0.8; 270; 48.5325; 422.411; 
0.8; 275; 48.5325; 429.806; 
0.8; 280; 48.5325; 437.3; 
0.8; 285; 48.5325; 444.785; 
0.8; 290; 48.5325; 452.358; 
0.8; 295; 48.5325; 460.053; 
0.8; 300; 48.5325; 467.679; 
0.8; 305; 48.5325; 475.349; 
0.8; 310; 48.5325; 483.082; 
0.8; 315; 48.5325; 490.715; 
0.8; 320; 48.5325; 498.29; 
0.8; 325; 48.5325; 505.899; 
0.8; 330; 48.5325; 513.449; 
0.8; 335; 48.5325; 520.869; 
0.8; 340; 48.5325; 528.234; 
0.8; 345; 48.5325; 535.507; 
0.8; 350; 48.5325; 542.507; 
0.8; 355; 48.5325; 549.39; 
0.8; 360; 48.5325; 556.018; 
0.8; 365; 48.5325; 561.543; 
0.8; 370; 48.5325; 566.427; 
0.8; 375; 48.5325; 570.917; 
0.8; 380; 48.5325; 574.948; 
0.8; 385; 48.5325; 578.493; 
0.8; 390; 48.5325; 581.536; 
0.8; 395; 48.5325; 584.016; 
0.8; 400; 48.5325; 585.859; 
0.8; 405; 48.5325; -nan(ind); 
0.8; 260; 49.8097; 405.769; 
0.8; 265; 49.8097; 412.875; 
0.8; 270; 49.8097; 420.016; 
0.8; 275; 49.8097; 427.266; 
0.8; 280; 49.8097; 434.609; 
0.8; 285; 49.8097; 441.898; 
0.8; 290; 49.8097; 449.3; 
0.8; 295; 49.8097; 456.797; 
0.8; 300; 49.8097; 464.175; 
0.8; 305; 49.8097; 471.596; 
0.8; 310; 49.8097; 479.052; 
0.8; 315; 49.8097; 486.394; 
0.8; 320; 49.8097; 493.693; 
0.8; 325; 49.8097; 501.003; 
0.8; 330; 49.8097; 508.234; 
0.8; 335; 49.8097; 515.311; 
0.8; 340; 49.8097; 522.295; 
0.8; 345; 49.8097; 529.178; 
0.8; 350; 49.8097; 535.766; 
0.8; 355; 49.8097; 542.085; 
0.8; 360; 49.8097; 547.969; 
0.8; 365; 49.8097; 552.837; 
0.8; 370; 49.8097; 557.19; 
0.8; 375; 49.8097; 561.119; 
0.8; 380; 49.8097; 564.561; 
0.8; 385; 49.8097; 567.489; 
0.8; 390; 49.8097; 569.881; 
0.8; 395; 49.8097; 571.676; 
0.8; 400; 49.8097; -nan(ind); 
0.8; 405; 49.8097; -nan(ind); 
0.8; 260; 51.0868; 403.624; 
0.8; 265; 51.0868; 410.591; 
0.8; 270; 51.0868; 417.58; 
0.8; 275; 51.0868; 424.693; 
0.8; 280; 51.0868; 431.844; 
0.8; 285; 51.0868; 438.972; 
0.8; 290; 51.0868; 446.2; 
0.8; 295; 51.0868; 453.444; 
0.8; 300; 51.0868; 460.584; 
0.8; 305; 51.0868; 467.751; 
0.8; 310; 51.0868; 474.937; 
0.8; 315; 51.0868; 482.01; 
0.8; 320; 51.0868; 489.029; 
0.8; 325; 51.0868; 496.037; 
0.8; 330; 51.0868; 502.946; 
0.8; 335; 51.0868; 509.659; 
0.8; 340; 51.0868; 516.277; 
0.8; 345; 51.0868; 522.769; 
0.8; 350; 51.0868; 528.811; 
0.8; 355; 51.0868; 534.424; 
0.8; 360; 51.0868; 539.664; 
0.8; 365; 51.0868; 544.017; 
0.8; 370; 51.0868; 547.835; 
0.8; 375; 51.0868; 551.196; 
0.8; 380; 51.0868; 554.042; 
0.8; 385; 51.0868; 556.348; 
0.8; 390; 51.0868; 558.077; 
0.8; 395; 51.0868; -nan(ind); 
0.8; 400; 51.0868; -nan(ind); 
0.8; 405; 51.0868; -nan(ind); 
0.8; 260; 52.364; 401.444; 
0.8; 265; 52.364; 408.255; 
0.8; 270; 52.364; 415.116; 
0.8; 275; 52.364; 422.053; 
0.8; 280; 52.364; 429.044; 
0.8; 285; 52.364; 436.006; 
0.8; 290; 52.364; 442.994; 
0.8; 295; 52.364; 450.009; 
0.8; 300; 52.364; 456.915; 
0.8; 305; 52.364; 463.839; 
0.8; 310; 52.364; 470.756; 
0.8; 315; 52.364; 477.565; 
0.8; 320; 52.364; 484.301; 
0.8; 325; 52.364; 491.006; 
0.8; 330; 52.364; 497.578; 
0.8; 335; 52.364; 503.934; 
0.8; 340; 52.364; 510.184; 
0.8; 345; 52.364; 516.148; 
0.8; 350; 52.364; 521.52; 
0.8; 355; 52.364; 526.54; 
0.8; 360; 52.364; 531.253; 
0.8; 365; 52.364; 535.085; 
0.8; 370; 52.364; 538.362; 
0.8; 375; 52.364; 541.148; 
0.8; 380; 52.364; 543.395; 
0.8; 385; 52.364; 545.052; 
0.8; 390; 52.364; -nan(ind); 
0.8; 395; 52.364; -nan(ind); 
0.8; 400; 52.364; -nan(ind); 
0.8; 405; 52.364; -nan(ind); 
0.8; 260; 53.6412; 399.205; 
0.8; 265; 53.6412; 405.896; 
0.8; 270; 53.6412; 412.598; 
0.8; 275; 53.6412; 419.375; 
0.8; 280; 53.6412; 426.208; 
0.8; 285; 53.6412; 432.953; 
0.8; 290; 53.6412; 439.708; 
0.8; 295; 53.6412; 446.507; 
0.8; 300; 53.6412; 453.193; 
0.8; 305; 53.6412; 459.852; 
0.8; 310; 53.6412; 466.519; 
0.8; 315; 53.6412; 473.062; 
0.8; 320; 53.6412; 479.513; 
0.8; 325; 53.6412; 485.907; 
0.8; 330; 53.6412; 492.13; 
0.8; 335; 53.6412; 498.139; 
0.8; 340; 53.6412; 503.885; 
0.8; 345; 53.6412; 509.211; 
0.8; 350; 53.6412; 514.032; 
0.8; 355; 53.6412; 518.556; 
0.8; 360; 53.6412; 522.737; 
0.8; 365; 53.6412; 526.043; 
0.8; 370; 53.6412; 528.77; 
0.8; 375; 53.6412; 530.978; 
0.8; 380; 53.6412; 532.597; 
0.8; 385; 53.6412; -nan(ind); 
0.8; 390; 53.6412; -nan(ind); 
0.8; 395; 53.6412; -nan(ind); 
0.8; 400; 53.6412; -nan(ind); 
0.8; 405; 53.6412; -nan(ind); 
0.8; 260; 54.9184; 396.946; 
0.8; 265; 54.9184; 403.493; 
0.8; 270; 54.9184; 410.036; 
0.8; 275; 54.9184; 416.663; 
0.8; 280; 54.9184; 423.296; 
0.8; 285; 54.9184; 429.811; 
0.8; 290; 54.9184; 436.367; 
0.8; 295; 54.9184; 442.962; 
0.8; 300; 54.9184; 449.389; 
0.8; 305; 54.9184; 455.814; 
0.8; 310; 54.9184; 462.23; 
0.8; 315; 54.9184; 468.504; 
0.8; 320; 54.9184; 474.665; 
0.8; 325; 54.9184; 480.722; 
0.8; 330; 54.9184; 486.617; 
0.8; 335; 54.9184; 492.148; 
0.8; 340; 54.9184; 497.291; 
0.8; 345; 54.9184; 502.096; 
0.8; 350; 54.9184; 506.45; 
0.8; 355; 54.9184; 510.473; 
0.8; 360; 54.9184; 514.116; 
0.8; 365; 54.9184; 516.889; 
0.8; 370; 54.9184; 519.063; 
0.8; 375; 54.9184; 520.675; 
0.8; 380; 54.9184; -nan(ind); 
0.8; 385; 54.9184; -nan(ind); 
0.8; 390; 54.9184; -nan(ind); 
0.8; 395; 54.9184; -nan(ind); 
0.8; 400; 54.9184; -nan(ind); 
0.8; 405; 54.9184; -nan(ind); 
0.8; 260; 56.1955; 394.651; 
0.8; 265; 56.1955; 401.041; 
0.8; 270; 56.1955; 407.443; 
0.8; 275; 56.1955; 413.885; 
0.8; 280; 56.1955; 420.293; 
0.8; 285; 56.1955; 426.622; 
0.8; 290; 56.1955; 432.988; 
0.8; 295; 56.1955; 439.334; 
0.8; 300; 56.1955; 445.541; 
0.8; 305; 56.1955; 451.729; 
0.8; 310; 56.1955; 457.892; 
0.8; 315; 56.1955; 463.891; 
0.8; 320; 56.1955; 469.731; 
0.8; 325; 56.1955; 475.479; 
0.8; 330; 56.1955; 480.92; 
0.8; 335; 56.1955; 485.884; 
0.8; 340; 56.1955; 490.533; 
0.8; 345; 56.1955; 494.894; 
0.8; 350; 56.1955; 498.776; 
0.8; 355; 56.1955; 502.292; 
0.8; 360; 56.1955; 505.391; 
0.8; 365; 56.1955; 507.626; 
0.8; 370; 56.1955; 509.24; 
0.8; 375; 56.1955; -nan(ind); 
0.8; 380; 56.1955; -nan(ind); 
0.8; 385; 56.1955; -nan(ind); 
0.8; 390; 56.1955; -nan(ind); 
0.8; 395; 56.1955; -nan(ind); 
0.8; 400; 56.1955; -nan(ind); 
0.8; 405; 56.1955; -nan(ind); 
0.8; 260; 57.4727; 392.306; 
0.8; 265; 57.4727; 398.563; 
0.8; 270; 57.4727; 404.792; 
0.8; 275; 57.4727; 411.016; 
0.8; 280; 57.4727; 417.249; 
0.8; 285; 57.4727; 423.4; 
0.8; 290; 57.4727; 429.528; 
0.8; 295; 57.4727; 435.665; 
0.8; 300; 57.4727; 441.65; 
0.8; 305; 57.4727; 447.6; 
0.8; 310; 57.4727; 453.499; 
0.8; 315; 57.4727; 459.195; 
0.8; 320; 57.4727; 464.744; 
0.8; 325; 57.4727; 470.065; 
0.8; 330; 57.4727; 474.971; 
0.8; 335; 57.4727; 479.463; 
0.8; 340; 57.4727; 483.694; 
0.8; 345; 57.4727; 487.605; 
0.8; 350; 57.4727; 491.01; 
0.8; 355; 57.4727; 494.013; 
0.8; 360; 57.4727; 496.562; 
0.8; 365; 57.4727; 498.253; 
0.8; 370; 57.4727; -nan(ind); 
0.8; 375; 57.4727; -nan(ind); 
0.8; 380; 57.4727; -nan(ind); 
0.8; 385; 57.4727; -nan(ind); 
0.8; 390; 57.4727; -nan(ind); 
0.8; 395; 57.4727; -nan(ind); 
0.8; 400; 57.4727; -nan(ind); 
0.8; 405; 57.4727; -nan(ind); 
0.8; 260; 58.7499; 389.937; 
0.8; 265; 58.7499; 396.03; 
0.8; 270; 58.7499; 402.051; 
0.8; 275; 58.7499; 408.111; 
0.8; 280; 58.7499; 414.176; 
0.8; 285; 58.7499; 420.099; 
0.8; 290; 58.7499; 426.031; 
0.8; 295; 58.7499; 431.958; 
0.8; 300; 58.7499; 437.719; 
0.8; 305; 58.7499; 443.414; 
0.8; 310; 58.7499; 449.028; 
0.8; 315; 58.7499; 454.449; 
0.8; 320; 58.7499; 459.602; 
0.8; 325; 58.7499; 464.42; 
0.8; 330; 58.7499; 468.869; 
0.8; 335; 58.7499; 472.967; 
0.8; 340; 58.7499; 476.774; 
0.8; 345; 58.7499; 480.231; 
0.8; 350; 58.7499; 483.151; 
0.8; 355; 58.7499; 485.636; 
0.8; 360; 58.7499; 487.631; 
0.8; 365; 58.7499; 488.77; 
0.8; 370; 58.7499; -nan(ind); 
0.8; 375; 58.7499; -nan(ind); 
0.8; 380; 58.7499; -nan(ind); 
0.8; 385; 58.7499; -nan(ind); 
0.8; 390; 58.7499; -nan(ind); 
0.8; 395; 58.7499; -nan(ind); 
0.8; 400; 58.7499; -nan(ind); 
0.8; 405; 58.7499; -nan(ind); 
0.8; 260; 60.027; 387.517; 
0.8; 265; 60.027; 393.413; 
0.8; 270; 60.027; 399.279; 
0.8; 275; 60.027; 405.176; 
0.8; 280; 60.027; 411.026; 
0.8; 285; 60.027; 416.766; 
0.8; 290; 60.027; 422.5; 
0.8; 295; 60.027; 428.216; 
0.8; 300; 60.027; 433.727; 
0.8; 305; 60.027; 439.159; 
0.8; 310; 60.027; 444.513; 
0.8; 315; 60.027; 449.568; 
0.8; 320; 60.027; 454.251; 
0.8; 325; 60.027; 458.623; 
0.8; 330; 60.027; 462.698; 
0.8; 335; 60.027; 466.396; 
0.8; 340; 60.027; 469.774; 
0.8; 345; 60.027; 472.77; 
0.8; 350; 60.027; 475.2; 
0.8; 355; 60.027; 477.161; 
0.8; 360; 60.027; 478.595; 
0.8; 365; 60.027; -nan(ind); 
0.8; 370; 60.027; -nan(ind); 
0.8; 375; 60.027; -nan(ind); 
0.8; 380; 60.027; -nan(ind); 
0.8; 385; 60.027; -nan(ind); 
0.8; 390; 60.027; -nan(ind); 
0.8; 395; 60.027; -nan(ind); 
0.8; 400; 60.027; -nan(ind); 
0.8; 405; 60.027; -nan(ind); 
0.8; 260; 61.3042; 385.019; 
0.8; 265; 61.3042; 390.769; 
0.8; 270; 61.3042; 396.475; 
0.8; 275; 61.3042; 402.172; 
0.8; 280; 61.3042; 407.848; 
0.8; 285; 61.3042; 413.403; 
0.8; 290; 61.3042; 418.938; 
0.8; 295; 61.3042; 424.406; 
0.8; 300; 61.3042; 429.677; 
0.8; 305; 61.3042; 434.864; 
0.8; 310; 61.3042; 439.881; 
0.8; 315; 61.3042; 444.499; 
0.8; 320; 61.3042; 448.744; 
0.8; 325; 61.3042; 452.763; 
0.8; 330; 61.3042; 456.459; 
0.8; 335; 61.3042; 459.752; 
0.8; 340; 61.3042; 462.695; 
0.8; 345; 61.3042; 465.223; 
0.8; 350; 61.3042; 467.158; 
0.8; 355; 61.3042; 468.588; 
0.8; 360; 61.3042; -nan(ind); 
0.8; 365; 61.3042; -nan(ind); 
0.8; 370; 61.3042; -nan(ind); 
0.8; 375; 61.3042; -nan(ind); 
0.8; 380; 61.3042; -nan(ind); 
0.8; 385; 61.3042; -nan(ind); 
0.8; 390; 61.3042; -nan(ind); 
0.8; 395; 61.3042; -nan(ind); 
0.8; 400; 61.3042; -nan(ind); 
0.8; 405; 61.3042; -nan(ind); 
0.8; 260; 62.5814; 382.496; 
0.8; 265; 62.5814; 388.087; 
0.8; 270; 62.5814; 393.609; 
0.8; 275; 62.5814; 399.144; 
0.8; 280; 62.5814; 404.646; 
0.8; 285; 62.5814; 410.003; 
0.8; 290; 62.5814; 415.3; 
0.8; 295; 62.5814; 420.55; 
0.8; 300; 62.5814; 425.591; 
0.8; 305; 62.5814; 430.473; 
0.8; 310; 62.5814; 435.084; 
0.8; 315; 62.5814; 439.268; 
0.8; 320; 62.5814; 443.179; 
0.8; 325; 62.5814; 446.84; 
0.8; 330; 62.5814; 450.152; 
0.8; 335; 62.5814; 453.034; 
0.8; 340; 62.5814; 455.535; 
0.8; 345; 62.5814; 457.591; 
0.8; 350; 62.5814; 459.024; 
0.8; 355; 62.5814; -nan(ind); 
0.8; 360; 62.5814; -nan(ind); 
0.8; 365; 62.5814; -nan(ind); 
0.8; 370; 62.5814; -nan(ind); 
0.8; 375; 62.5814; -nan(ind); 
0.8; 380; 62.5814; -nan(ind); 
0.8; 385; 62.5814; -nan(ind); 
0.8; 390; 62.5814; -nan(ind); 
0.8; 395; 62.5814; -nan(ind); 
0.8; 400; 62.5814; -nan(ind); 
0.8; 405; 62.5814; -nan(ind); 
0.8; 260; 63.8586; 379.93; 
0.8; 265; 63.8586; 385.355; 
0.8; 270; 63.8586; 390.724; 
0.8; 275; 63.8586; 396.094; 
0.8; 280; 63.8586; 401.395; 
0.8; 285; 63.8586; 406.537; 
0.8; 290; 63.8586; 411.631; 
0.8; 295; 63.8586; 416.663; 
0.8; 300; 63.8586; 421.431; 
0.8; 305; 63.8586; 425.938; 
0.8; 310; 63.8586; 430.116; 
0.8; 315; 63.8586; 433.984; 
0.8; 320; 63.8586; 437.559; 
0.8; 325; 63.8586; 440.856; 
0.8; 330; 63.8586; 443.777; 
0.8; 335; 63.8586; 446.242; 
0.8; 340; 63.8586; 448.296; 
0.8; 345; 63.8586; 449.873; 
0.8; 350; 63.8586; -nan(ind); 
0.8; 355; 63.8586; -nan(ind); 
