# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/mission_analysis_study_mission_SAR.csv
# Diagram about specific air range
# Ma-Number [-]; Altitude [FL]; AC mass [kg]; SAR [m/kg];
0.82; 375; 58.809; 468.735; 
0.82; 380; 58.809; -nan(ind); 
0.82; 385; 58.809; -nan(ind); 
0.82; 390; 58.809; -nan(ind); 
0.82; 395; 58.809; -nan(ind); 
0.82; 400; 58.809; -nan(ind); 
0.82; 405; 58.809; -nan(ind); 
0.82; 260; 60.0875; 372.392; 
0.82; 265; 60.0875; 377.985; 
0.82; 270; 60.0875; 383.502; 
0.82; 275; 60.0875; 389.036; 
0.82; 280; 60.0875; 394.554; 
0.82; 285; 60.0875; 399.934; 
0.82; 290; 60.0875; 405.283; 
0.82; 295; 60.0875; 410.609; 
0.82; 300; 60.0875; 415.75; 
0.82; 305; 60.0875; 420.812; 
0.82; 310; 60.0875; 425.759; 
0.82; 315; 60.0875; 430.501; 
0.82; 320; 60.0875; 435.058; 
0.82; 325; 60.0875; 439.431; 
0.82; 330; 60.0875; 443.501; 
0.82; 335; 60.0875; 447.2; 
0.82; 340; 60.0875; 450.624; 
0.82; 345; 60.0875; 453.72; 
0.82; 350; 60.0875; 456.319; 
0.82; 355; 60.0875; 458.51; 
0.82; 360; 60.0875; 459.951; 
0.82; 365; 60.0875; 459.942; 
0.82; 370; 60.0875; 459.219; 
0.82; 375; 60.0875; -nan(ind); 
0.82; 380; 60.0875; -nan(ind); 
0.82; 385; 60.0875; -nan(ind); 
0.82; 390; 60.0875; -nan(ind); 
0.82; 395; 60.0875; -nan(ind); 
0.82; 400; 60.0875; -nan(ind); 
0.82; 405; 60.0875; -nan(ind); 
0.82; 260; 61.366; 369.95; 
0.82; 265; 61.366; 375.358; 
0.82; 270; 61.366; 380.721; 
0.82; 275; 61.366; 386.101; 
0.82; 280; 61.366; 391.42; 
0.82; 285; 61.366; 396.604; 
0.82; 290; 61.366; 401.766; 
0.82; 295; 61.366; 406.89; 
0.82; 300; 61.366; 411.794; 
0.82; 305; 61.366; 416.59; 
0.82; 310; 61.366; 421.288; 
0.82; 315; 61.366; 425.763; 
0.82; 320; 61.366; 430.015; 
0.82; 325; 61.366; 434.034; 
0.82; 330; 61.366; 437.728; 
0.82; 335; 61.366; 441.067; 
0.82; 340; 61.366; 444.106; 
0.82; 345; 61.366; 446.787; 
0.82; 350; 61.366; 448.945; 
0.82; 355; 61.366; 450.113; 
0.82; 360; 61.366; 450.605; 
0.82; 365; 61.366; 450.076; 
0.82; 370; 61.366; -nan(ind); 
0.82; 375; 61.366; -nan(ind); 
0.82; 380; 61.366; -nan(ind); 
0.82; 385; 61.366; -nan(ind); 
0.82; 390; 61.366; -nan(ind); 
0.82; 395; 61.366; -nan(ind); 
0.82; 400; 61.366; -nan(ind); 
0.82; 405; 61.366; -nan(ind); 
0.82; 260; 62.6444; 367.436; 
0.82; 265; 62.6444; 372.706; 
0.82; 270; 62.6444; 377.924; 
0.82; 275; 62.6444; 383.104; 
0.82; 280; 62.6444; 388.246; 
0.82; 285; 62.6444; 393.254; 
0.82; 290; 62.6444; 398.226; 
0.82; 295; 62.6444; 403.11; 
0.82; 300; 62.6444; 407.775; 
0.82; 305; 62.6444; 412.337; 
0.82; 310; 62.6444; 416.783; 
0.82; 315; 62.6444; 420.974; 
0.82; 320; 62.6444; 424.895; 
0.82; 325; 62.6444; 428.551; 
0.82; 330; 62.6444; 431.904; 
0.82; 335; 62.6444; 434.88; 
0.82; 340; 62.6444; 437.527; 
0.82; 345; 62.6444; 439.616; 
0.82; 350; 62.6444; 440.715; 
0.82; 355; 62.6444; 441.265; 
0.82; 360; 62.6444; 441.207; 
0.82; 365; 62.6444; -nan(ind); 
0.82; 370; 62.6444; -nan(ind); 
0.82; 375; 62.6444; -nan(ind); 
0.82; 380; 62.6444; -nan(ind); 
0.82; 385; 62.6444; -nan(ind); 
0.82; 390; 62.6444; -nan(ind); 
0.82; 395; 62.6444; -nan(ind); 
0.82; 400; 62.6444; -nan(ind); 
0.82; 405; 62.6444; -nan(ind); 
0.82; 260; 63.9229; 364.907; 
0.82; 265; 63.9229; 370.033; 
0.82; 270; 63.9229; 375.057; 
0.82; 275; 63.9229; 380.08; 
0.82; 280; 63.9229; 385.056; 
0.82; 285; 63.9229; 389.874; 
0.82; 290; 63.9229; 394.612; 
0.82; 295; 63.9229; 399.285; 
0.82; 300; 63.9229; 403.729; 
0.82; 305; 63.9229; 408.054; 
0.82; 310; 63.9229; 412.237; 
0.82; 315; 63.9229; 416.118; 
0.82; 320; 63.9229; 419.687; 
0.82; 325; 63.9229; 423.01; 
0.82; 330; 63.9229; 426.015; 
0.82; 335; 63.9229; 428.626; 
0.82; 340; 63.9229; 430.471; 
0.82; 345; 63.9229; 431.728; 
0.82; 350; 63.9229; 432.338; 
0.82; 355; 63.9229; 432.367; 
0.82; 360; 63.9229; -nan(ind); 
0.82; 365; 63.9229; -nan(ind); 
0.82; 370; 63.9229; -nan(ind); 
0.82; 375; 63.9229; -nan(ind); 
0.82; 380; 63.9229; -nan(ind); 
0.82; 385; 63.9229; -nan(ind); 
0.82; 390; 63.9229; -nan(ind); 
0.82; 395; 63.9229; -nan(ind); 
0.82; 400; 63.9229; -nan(ind); 
0.82; 405; 63.9229; -nan(ind); 
0.82; 260; 65.2013; 362.348; 
0.82; 265; 65.2013; 367.296; 
0.82; 270; 65.2013; 372.175; 
0.82; 275; 65.2013; 377.042; 
0.82; 280; 65.2013; 381.821; 
0.82; 285; 65.2013; 386.428; 
0.82; 290; 65.2013; 390.972; 
0.82; 295; 65.2013; 395.436; 
0.82; 300; 65.2013; 399.658; 
0.82; 305; 65.2013; 403.741; 
0.82; 310; 65.2013; 407.61; 
0.82; 315; 65.2013; 411.137; 
0.82; 320; 65.2013; 414.39; 
0.82; 325; 65.2013; 417.39; 
0.82; 330; 65.2013; 419.881; 
0.82; 335; 65.2013; 421.643; 
0.82; 340; 65.2013; 422.971; 
0.82; 345; 65.2013; 423.798; 
0.82; 350; 65.2013; 423.915; 
0.82; 355; 65.2013; -nan(ind); 
0.82; 360; 65.2013; -nan(ind); 
0.82; 365; 65.2013; -nan(ind); 
0.82; 370; 65.2013; -nan(ind); 
0.82; 375; 65.2013; -nan(ind); 
0.82; 380; 65.2013; -nan(ind); 
0.82; 385; 65.2013; -nan(ind); 
0.82; 390; 65.2013; -nan(ind); 
0.82; 395; 65.2013; -nan(ind); 
0.82; 400; 65.2013; -nan(ind); 
0.82; 405; 65.2013; -nan(ind); 
0.82; 260; 66.4798; 359.739; 
0.82; 265; 66.4798; 364.551; 
0.82; 270; 66.4798; 369.282; 
0.82; 275; 66.4798; 373.946; 
0.82; 280; 66.4798; 378.541; 
0.82; 285; 66.4798; 382.965; 
0.82; 290; 66.4798; 387.313; 
0.82; 295; 66.4798; 391.567; 
0.82; 300; 66.4798; 395.538; 
0.82; 305; 66.4798; 399.315; 
0.82; 310; 66.4798; 402.867; 
0.82; 315; 66.4798; 406.104; 
0.82; 320; 66.4798; 409.048; 
0.82; 325; 66.4798; 411.321; 
0.82; 330; 66.4798; 413.174; 
0.82; 335; 66.4798; 414.531; 
0.82; 340; 66.4798; 415.425; 
0.82; 345; 66.4798; 415.796; 
0.82; 350; 66.4798; -nan(ind); 
0.82; 355; 66.4798; -nan(ind); 
0.82; 360; 66.4798; -nan(ind); 
0.82; 365; 66.4798; -nan(ind); 
0.82; 370; 66.4798; -nan(ind); 
0.82; 375; 66.4798; -nan(ind); 
0.82; 380; 66.4798; -nan(ind); 
0.82; 385; 66.4798; -nan(ind); 
0.82; 390; 66.4798; -nan(ind); 
0.82; 395; 66.4798; -nan(ind); 
0.82; 400; 66.4798; -nan(ind); 
0.82; 405; 66.4798; -nan(ind); 
0.82; 260; 67.7582; 357.125; 
0.82; 265; 67.7582; 361.779; 
0.82; 270; 67.7582; 366.319; 
0.82; 275; 67.7582; 370.824; 
0.82; 280; 67.7582; 375.247; 
0.82; 285; 67.7582; 379.487; 
0.82; 290; 67.7582; 383.612; 
0.82; 295; 67.7582; 387.622; 
0.82; 300; 67.7582; 391.33; 
0.82; 305; 67.7582; 394.818; 
0.82; 310; 67.7582; 398.086; 
0.82; 315; 67.7582; 400.79; 
0.82; 320; 67.7582; 403.053; 
0.82; 325; 67.7582; 404.965; 
0.82; 330; 67.7582; 406.434; 
0.82; 335; 67.7582; 407.381; 
0.82; 340; 67.7582; 407.84; 
0.82; 345; 67.7582; 407.747; 
0.82; 350; 67.7582; -nan(ind); 
0.82; 355; 67.7582; -nan(ind); 
0.82; 360; 67.7582; -nan(ind); 
0.82; 365; 67.7582; -nan(ind); 
0.82; 370; 67.7582; -nan(ind); 
0.82; 375; 67.7582; -nan(ind); 
0.82; 380; 67.7582; -nan(ind); 
0.82; 385; 67.7582; -nan(ind); 
0.82; 390; 67.7582; -nan(ind); 
0.82; 395; 67.7582; -nan(ind); 
0.82; 400; 67.7582; -nan(ind); 
0.82; 405; 67.7582; -nan(ind); 
0.82; 260; 69.0367; 354.468; 
0.82; 265; 69.0367; 358.958; 
0.82; 270; 69.0367; 363.349; 
0.82; 275; 69.0367; 367.692; 
0.82; 280; 69.0367; 371.921; 
0.82; 285; 69.0367; 375.941; 
0.82; 290; 69.0367; 379.858; 
0.82; 295; 69.0367; 383.629; 
0.82; 300; 69.0367; 387.068; 
0.82; 305; 69.0367; 390.125; 
0.82; 310; 69.0367; 392.807; 
0.82; 315; 69.0367; 395.109; 
0.82; 320; 69.0367; 397.032; 
0.82; 325; 69.0367; 398.579; 
0.82; 330; 69.0367; 399.66; 
0.82; 335; 69.0367; 400.195; 
0.82; 340; 69.0367; 400.214; 
0.82; 345; 69.0367; -nan(ind); 
0.82; 350; 69.0367; -nan(ind); 
0.82; 355; 69.0367; -nan(ind); 
0.82; 360; 69.0367; -nan(ind); 
0.82; 365; 69.0367; -nan(ind); 
0.82; 370; 69.0367; -nan(ind); 
0.82; 375; 69.0367; -nan(ind); 
0.82; 380; 69.0367; -nan(ind); 
0.82; 385; 69.0367; -nan(ind); 
0.82; 390; 69.0367; -nan(ind); 
0.82; 395; 69.0367; -nan(ind); 
0.82; 400; 69.0367; -nan(ind); 
0.82; 405; 69.0367; -nan(ind); 
0.82; 260; 70.3152; 351.783; 
0.82; 265; 70.3152; 356.132; 
0.82; 270; 70.3152; 360.362; 
0.82; 275; 70.3152; 364.504; 
0.82; 280; 70.3152; 368.541; 
0.82; 285; 70.3152; 372.373; 
0.82; 290; 70.3152; 376.072; 
0.82; 295; 70.3152; 379.47; 
0.82; 300; 70.3152; 382.386; 
0.82; 305; 70.3152; 385.046; 
0.82; 310; 70.3152; 387.427; 
0.82; 315; 70.3152; 389.407; 
0.82; 320; 70.3152; 390.986; 
0.82; 325; 70.3152; 392.166; 
0.82; 330; 70.3152; 392.855; 
0.82; 335; 70.3152; 392.973; 
0.82; 340; 70.3152; -nan(ind); 
0.82; 345; 70.3152; -nan(ind); 
0.82; 350; 70.3152; -nan(ind); 
0.82; 355; 70.3152; -nan(ind); 
0.82; 360; 70.3152; -nan(ind); 
0.82; 365; 70.3152; -nan(ind); 
0.82; 370; 70.3152; -nan(ind); 
0.82; 375; 70.3152; -nan(ind); 
0.82; 380; 70.3152; -nan(ind); 
0.82; 385; 70.3152; -nan(ind); 
0.82; 390; 70.3152; -nan(ind); 
0.82; 395; 70.3152; -nan(ind); 
0.82; 400; 70.3152; -nan(ind); 
0.82; 405; 70.3152; -nan(ind); 
0.82; 260; 71.5936; 349.097; 
0.82; 265; 71.5936; 353.268; 
0.82; 270; 71.5936; 357.314; 
0.82; 275; 71.5936; 361.292; 
0.82; 280; 71.5936; 365.151; 
0.82; 285; 71.5936; 368.649; 
0.82; 290; 71.5936; 371.917; 
0.82; 295; 71.5936; 374.911; 
0.82; 300; 71.5936; 377.544; 
0.82; 305; 71.5936; 379.91; 
0.82; 310; 71.5936; 381.981; 
0.82; 315; 71.5936; 383.639; 
0.82; 320; 71.5936; 384.886; 
0.82; 325; 71.5936; 385.722; 
0.82; 330; 71.5936; 386.018; 
0.82; 335; 71.5936; -nan(ind); 
0.82; 340; 71.5936; -nan(ind); 
0.82; 345; 71.5936; -nan(ind); 
0.82; 350; 71.5936; -nan(ind); 
0.82; 355; 71.5936; -nan(ind); 
0.82; 360; 71.5936; -nan(ind); 
0.82; 365; 71.5936; -nan(ind); 
0.82; 370; 71.5936; -nan(ind); 
0.82; 375; 71.5936; -nan(ind); 
0.82; 380; 71.5936; -nan(ind); 
0.82; 385; 71.5936; -nan(ind); 
0.82; 390; 71.5936; -nan(ind); 
0.82; 395; 71.5936; -nan(ind); 
0.82; 400; 71.5936; -nan(ind); 
0.82; 405; 71.5936; -nan(ind); 
0.82; 260; 72.8721; 346.347; 
0.82; 265; 72.8721; 350.37; 
0.82; 270; 72.8721; 354.196; 
0.82; 275; 72.8721; 357.881; 
0.82; 280; 72.8721; 361.394; 
0.82; 285; 72.8721; 364.591; 
0.82; 290; 72.8721; 367.552; 
0.82; 295; 72.8721; 370.286; 
0.82; 300; 72.8721; 372.653; 
0.82; 305; 72.8721; 374.732; 
0.82; 310; 72.8721; 376.496; 
0.82; 315; 72.8721; 377.829; 
0.82; 320; 72.8721; 378.729; 
0.82; 325; 72.8721; 379.195; 
0.82; 330; 72.8721; 379.135; 
0.82; 335; 72.8721; -nan(ind); 
0.82; 340; 72.8721; -nan(ind); 
0.82; 345; 72.8721; -nan(ind); 
0.82; 350; 72.8721; -nan(ind); 
0.82; 355; 72.8721; -nan(ind); 
0.82; 360; 72.8721; -nan(ind); 
0.82; 365; 72.8721; -nan(ind); 
0.82; 370; 72.8721; -nan(ind); 
0.82; 375; 72.8721; -nan(ind); 
0.82; 380; 72.8721; -nan(ind); 
0.82; 385; 72.8721; -nan(ind); 
0.82; 390; 72.8721; -nan(ind); 
0.82; 395; 72.8721; -nan(ind); 
0.82; 400; 72.8721; -nan(ind); 
0.82; 405; 72.8721; -nan(ind); 
0.82; 260; 74.1505; 343.424; 
0.82; 265; 74.1505; 347.205; 
0.82; 270; 74.1505; 350.803; 
0.82; 275; 74.1505; 354.262; 
0.82; 280; 74.1505; 357.519; 
0.82; 285; 74.1505; 360.46; 
0.82; 290; 74.1505; 363.173; 
0.82; 295; 74.1505; 365.652; 
0.82; 300; 74.1505; 367.749; 
0.82; 305; 74.1505; 369.539; 
0.82; 310; 74.1505; 370.994; 
0.82; 315; 74.1505; 371.998; 
0.82; 320; 74.1505; 372.547; 
0.82; 325; 74.1505; 372.638; 
0.82; 330; 74.1505; -nan(ind); 
0.82; 335; 74.1505; -nan(ind); 
0.82; 340; 74.1505; -nan(ind); 
0.82; 345; 74.1505; -nan(ind); 
0.82; 350; 74.1505; -nan(ind); 
0.82; 355; 74.1505; -nan(ind); 
0.82; 360; 74.1505; -nan(ind); 
0.82; 365; 74.1505; -nan(ind); 
0.82; 370; 74.1505; -nan(ind); 
0.82; 375; 74.1505; -nan(ind); 
0.82; 380; 74.1505; -nan(ind); 
0.82; 385; 74.1505; -nan(ind); 
0.82; 390; 74.1505; -nan(ind); 
0.82; 395; 74.1505; -nan(ind); 
0.82; 400; 74.1505; -nan(ind); 
0.82; 405; 74.1505; -nan(ind); 
0.82; 260; 75.429; 340.378; 
0.82; 265; 75.429; 343.955; 
0.82; 270; 75.429; 347.357; 
0.82; 275; 75.429; 350.603; 
0.82; 280; 75.429; 353.62; 
0.82; 285; 75.429; 356.315; 
0.82; 290; 75.429; 358.788; 
0.82; 295; 75.429; 361.009; 
0.82; 300; 75.429; 362.834; 
0.82; 305; 75.429; 364.332; 
0.82; 310; 75.429; 365.474; 
0.82; 315; 75.429; 366.146; 
0.82; 320; 75.429; 366.34; 
0.82; 325; 75.429; -nan(ind); 
0.82; 330; 75.429; -nan(ind); 
0.82; 335; 75.429; -nan(ind); 
0.82; 340; 75.429; -nan(ind); 
0.82; 345; 75.429; -nan(ind); 
0.82; 350; 75.429; -nan(ind); 
0.82; 355; 75.429; -nan(ind); 
0.82; 360; 75.429; -nan(ind); 
0.82; 365; 75.429; -nan(ind); 
0.82; 370; 75.429; -nan(ind); 
0.82; 375; 75.429; -nan(ind); 
0.82; 380; 75.429; -nan(ind); 
0.82; 385; 75.429; -nan(ind); 
0.82; 390; 75.429; -nan(ind); 
0.82; 395; 75.429; -nan(ind); 
0.82; 400; 75.429; -nan(ind); 
0.82; 405; 75.429; -nan(ind); 
