Time [s];Range [m];Altitude [m];mode_name;TAS m/s];Mach [-];Ambient Temperature [K];Ambient Pressure [N/m^2];(8) Consumed Fuel [kg];Fuel Flow [kg/s];N_1 [-];St3_mass_flow [kg/s];St3_total_temperature [K];St3_static_temperature [K];St3_total_pressure [kPa];St3_mach [-];St4_fuel_air [-];EI CO2 [kg/kg];EI H2O [kg/kg];EI NOx [kg/kg];EI CO [kg/kg];EI HC [kg/kg];EI soot [kg/kg];EI SO2 [kg/kg];EI SO4 [kg/kg]
511.6539997;70547.08434;5359.274961;climb_to_cruise;198.5320315;0.6222308422;253.3147128;51476.88355;-730.5677456;1.097700294;0.9600479309;20.59115116;748.8487325;743.2717677;1865.642633;0.2044645109;0.0299215954;3.149;1.2;0.02126784507;0.0006749461796;4.369144949e-05;2.463856964e-05;0.00084;0.0002;
512.1442752;70644.30316;5364.27403;climb_to_cruise;198.5804311;0.6224224562;253.2822188;51442.18803;-731.1056811;1.097210645;0.9600479408;20.58273244;748.8128544;743.2362179;1864.843473;0.2044631631;0.02992046755;3.149;1.2;0.02126283961;0.0006751318294;4.369525805e-05;2.463110877e-05;0.00084;0.0002;
512.6351244;70741.65983;5369.273099;climb_to_cruise;198.6288456;0.6226141438;253.2497249;51407.51144;-731.6440057;1.096720978;0.9600479507;20.57431348;748.7769824;743.2006742;1864.044287;0.204461815;0.02991934009;3.149;1.2;0.02125783239;0.0006753177427;4.369906983e-05;2.462364359e-05;0.00084;0.0002;
513.1265488;70839.15472;5374.272168;climb_to_cruise;198.6772748;0.622805905;253.2172309;51372.85379;-732.1827206;1.096231295;0.9600479606;20.56589429;748.7411164;743.1651365;1863.245074;0.2044604664;0.02991821304;3.149;1.2;0.02125282343;0.0006755039201;4.370288485e-05;2.461617409e-05;0.00084;0.0002;
513.61855;70936.78819;5379.271237;climb_to_cruise;198.7257189;0.6229977398;253.184737;51338.21505;-732.7218267;1.095741595;0.9600479705;20.55747485;748.7052566;743.1296048;1862.445834;0.2044591174;0.02991708639;3.149;1.2;0.02124781272;0.0006756903621;4.370670311e-05;2.460870027e-05;0.00084;0.0002;
514.1111295;71034.56061;5384.270307;climb_to_cruise;198.7741778;0.6231896483;253.152243;51303.59523;-733.2613253;1.095251878;0.9600479804;20.54905517;748.6694028;743.0940791;1861.646568;0.2044577679;0.02991596014;3.149;1.2;0.02124280026;0.0006758770691;4.37105246e-05;2.460122212e-05;0.00084;0.0002;
514.6042888;71132.47237;5389.269376;climb_to_cruise;198.8226516;0.6233816305;253.1197491;51268.99432;-733.8012174;1.094762144;0.9600479904;20.54063525;748.6335552;743.0585595;1860.847275;0.204456418;0.02991483429;3.149;1.2;0.02123778607;0.0006760640414;4.371434933e-05;2.459373966e-05;0.00084;0.0002;
515.0980295;71230.52383;5394.268445;climb_to_cruise;198.8711401;0.6235736865;253.0872551;51234.4123;-734.3415043;1.094272393;0.9600480004;20.53221509;748.5977137;743.0230459;1860.047955;0.2044550676;0.02991370885;3.149;1.2;0.02123277015;0.0006762512796;4.371817731e-05;2.458625288e-05;0.00084;0.0002;
515.5923532;71328.71537;5399.267514;climb_to_cruise;198.9196436;0.6237658162;253.0547612;51199.84918;-734.882187;1.093782625;0.9600480103;20.52379469;748.5618782;742.9875383;1859.248608;0.2044537168;0.0299125838;3.149;1.2;0.02122775248;0.0006764387845;4.372200855e-05;2.457876177e-05;0.00084;0.0002;
516.0872615;71427.04736;5404.266583;climb_to_cruise;198.9681618;0.6239580197;253.0222672;51165.30494;-735.4232667;1.09329284;0.9600480204;20.51537405;748.526049;742.9520368;1858.449235;0.2044523656;0.02991145916;3.149;1.2;0.02122273309;0.0006766265559;4.372584304e-05;2.457126634e-05;0.00084;0.0002;
516.582756;71525.5202;5409.265652;climb_to_cruise;199.0166949;0.624150297;252.9897733;51130.77957;-735.9647445;1.092803038;0.9600480304;20.50695316;748.4902257;742.9165413;1857.649835;0.2044510139;0.02991033492;3.149;1.2;0.02121771196;0.0006768145949;4.372968079e-05;2.456376657e-05;0.00084;0.0002;
517.0788382;71624.13425;5414.264722;climb_to_cruise;199.0652429;0.6243426482;252.9572793;51096.27306;-736.5066217;1.092313219;0.9600480404;20.49853203;748.4544086;742.8810518;1856.850408;0.2044496618;0.02990921109;3.149;1.2;0.0212126891;0.0006770029019;4.373352181e-05;2.455626248e-05;0.00084;0.0002;
517.5755097;71722.8899;5419.263791;climb_to_cruise;199.1138057;0.6245350732;252.9247854;51061.78542;-737.0488992;1.091823382;0.9600480505;20.49011067;748.4185977;742.8455684;1856.050954;0.2044483092;0.02990808766;3.149;1.2;0.02120766452;0.000677191477;4.37373661e-05;2.454875407e-05;0.00084;0.0002;
518.0727722;71821.78753;5424.26286;climb_to_cruise;199.1623834;0.6247275722;252.8922914;51027.31663;-737.5915784;1.091333529;0.9600480606;20.48168906;748.3827929;742.810091;1855.251473;0.2044469562;0.02990696463;3.149;1.2;0.02120263822;0.0006773803209;4.374121366e-05;2.454124133e-05;0.00084;0.0002;
518.5706272;71920.82753;5429.261929;climb_to_cruise;199.2109759;0.6249201451;252.8597975;50992.86669;-738.1346604;1.090843658;0.9600480707;20.4732672;748.3469941;742.7746197;1854.451965;0.2044456027;0.02990584201;3.149;1.2;0.02119761019;0.0006775694341;4.374506451e-05;2.453372425e-05;0.00084;0.0002;
519.0690763;72020.01029;5434.260998;climb_to_cruise;199.2595833;0.625112792;252.8273035;50958.43558;-738.6781463;1.090353771;0.9600480808;20.46484511;748.3112015;742.7391545;1853.65243;0.2044442489;0.02990471979;3.149;1.2;0.02119258045;0.0006777588172;4.374891863e-05;2.452620284e-05;0.00084;0.0002;
519.5681213;72119.33619;5439.260068;climb_to_cruise;199.3082056;0.6253055128;252.7948096;50924.02328;-739.2220374;1.089863866;0.9600480909;20.45642276;748.275415;742.7036952;1852.852868;0.2044428945;0.02990359797;3.149;1.2;0.02118754899;0.0006779484706;4.375277605e-05;2.451867709e-05;0.00084;0.0002;
520.0677636;72218.80562;5444.259137;climb_to_cruise;199.3568427;0.6254983077;252.7623156;50889.62982;-739.7663347;1.089373944;0.9600481011;20.44800018;748.2396347;742.6682421;1852.05328;0.2044415397;0.02990247656;3.149;1.2;0.02118251581;0.0006781383946;4.375663675e-05;2.451114701e-05;0.00084;0.0002;
520.568005;72318.41897;5449.258206;climb_to_cruise;199.4054947;0.6256911767;252.7298217;50855.25517;-740.3110396;1.088884005;0.9600481112;20.43957735;748.2038605;742.632795;1851.253663;0.2044401845;0.02990135556;3.149;1.2;0.02117748092;0.00067832859;4.376050076e-05;2.450361259e-05;0.00084;0.0002;
521.0688471;72418.17664;5454.257275;climb_to_cruise;199.4541616;0.6258841198;252.6973277;50820.89932;-740.8561531;1.088394048;0.9600481214;20.43115428;748.1680924;742.5973539;1850.454021;0.2044388288;0.02990023496;3.149;1.2;0.02117244433;0.000678519057;4.376436806e-05;2.449607384e-05;0.00084;0.0002;
521.5702915;72518.07902;5459.256344;climb_to_cruise;199.5028434;0.6260771369;252.6648338;50786.56227;-741.4016765;1.087904075;0.9600481316;20.42273097;748.1323305;742.561919;1849.65435;0.2044374727;0.02989911476;3.149;1.2;0.02116740603;0.0006787097963;4.376823867e-05;2.448853074e-05;0.00084;0.0002;
522.0723399;72618.12651;5464.255414;climb_to_cruise;199.5515401;0.6262702283;252.6323398;50752.244;-741.947611;1.087414084;0.9600481418;20.4143074;748.0965747;742.52649;1848.854653;0.2044361162;0.02989799497;3.149;1.2;0.02116236602;0.0006789008084;4.37721126e-05;2.448098331e-05;0.00084;0.0002;
522.5749939;72718.3195;5469.254483;climb_to_cruise;199.6002517;0.6264633938;252.5998459;50717.94451;-742.4939578;1.086924076;0.9600481521;20.4058836;748.0608251;742.4910672;1848.054929;0.2044347591;0.02989687558;3.149;1.2;0.02115732431;0.0006790920935;4.377598983e-05;2.447343154e-05;0.00084;0.0002;
523.0782552;72818.6584;5474.253552;climb_to_cruise;199.6489782;0.6266566335;252.5673519;50683.6638;-743.040718;1.08643405;0.9600481623;20.39745955;748.0250815;742.4556504;1847.255177;0.2044334017;0.0298957566;3.149;1.2;0.0211522809;0.0006792836525;4.377987039e-05;2.446587542e-05;0.00084;0.0002;
523.5821256;72919.1436;5479.252621;climb_to_cruise;199.6977196;0.6268499474;252.534858;50649.40185;-743.587893;1.085944008;0.9600481726;20.38903526;747.9893442;742.4202398;1846.455398;0.2044320438;0.02989463803;3.149;1.2;0.02114723579;0.0006794754856;4.378375427e-05;2.445831495e-05;0.00084;0.0002;
524.0866066;73019.77551;5484.25169;climb_to_cruise;199.7464759;0.6270433356;252.502364;50615.15866;-744.1354839;1.085453948;0.9600481829;20.38061071;747.953613;742.3848351;1845.655592;0.2044306854;0.02989351986;3.149;1.2;0.02114218899;0.0006796675933;4.378764148e-05;2.445075014e-05;0.00084;0.0002;
524.5916999;73120.55453;5489.25076;climb_to_cruise;199.7952471;0.6272367982;252.4698701;50580.93421;-744.6834919;1.084963871;0.9600481932;20.37218593;747.9178879;742.3494366;1844.855759;0.2044293266;0.0298924021;3.149;1.2;0.02113714049;0.0006798599764;4.379153202e-05;2.444318098e-05;0.00084;0.0002;
525.0974073;73221.48107;5494.249829;climb_to_cruise;199.8440332;0.627430335;252.4373761;50546.72851;-745.2319183;1.084473776;0.9600482036;20.3637609;747.882169;742.3140442;1844.055899;0.2044279674;0.02989128475;3.149;1.2;0.02113209031;0.0006800526349;4.37954259e-05;2.443560749e-05;0.00084;0.0002;
525.6037304;73322.55553;5499.248898;climb_to_cruise;199.8928343;0.6276239462;252.4048822;50512.54154;-745.7807643;1.083983664;0.9600482139;20.35533561;747.8464563;742.2786578;1843.25601;0.2044266077;0.0298901678;3.149;1.2;0.02112703843;0.0006802455699;4.379932313e-05;2.442802963e-05;0.00084;0.0002;
526.1106649;73423.7771;5504.247967;climb_to_cruise;199.9416503;0.6278176318;252.3723882;50478.3733;-746.3300294;1.083503082;0.9600482247;20.34716927;747.8107242;742.2432273;1842.48476;0.204425187;0.02988906783;3.149;1.2;0.02112211343;0.0006804327452;4.380310188e-05;2.442120478e-05;0.00084;0.0002;
526.6182052;73525.14475;5509.247036;climb_to_cruise;199.9904812;0.6280113918;252.3398943;50444.22377;-746.8797127;1.083033715;0.9600482356;20.33904821;747.7749923;742.2077927;1841.718517;0.204423755;0.02988797137;3.149;1.2;0.02111720929;0.0006806191196;4.380686236e-05;2.441444148e-05;0.00084;0.0002;
527.126352;73626.65867;5514.246105;climb_to_cruise;200.039327;0.6282052263;252.3074003;50410.09295;-747.4298151;1.082566009;0.9600482466;20.33092658;747.739265;742.172363;1840.952209;0.2044223224;0.02988687551;3.149;1.2;0.02111230329;0.0006808057598;4.381062613e-05;2.440766108e-05;0.00084;0.0002;
