Time [s]; Range [m]; Altitude [m]; FL [100 ft]; Mode name [-]; Total mass [kg]; Energy carrier (ID); Thrust [N]; Fuelflow [kg/s]; Fuel consumed (kerosene | ID = 0) [kg]; Energy consumed (kerosene | ID = 0) [J]; Mach [-]; CAS [m/s]; TAS [m/s]; TAS [kts]; ROC [fpm]; SAR [m/kg]; Aero Config [-]; C_L [-]; L over D [-]; Air Brake Factor [-]; Reynolds Number [-]; Engine Rating [-]; Engine N1 (PW1127G-JM | ID = 0) [-]; Engine N1 (PW1127G-JM | ID = 1) [-]; Shaft power offtake [W]; Bleed [kg/s]; Angle of attack [deg]; Glidepath angle [deg]; Incidence angle (stabilizer) [deg]
12.58389033; 258.5324777; 0; 0; takeoff; 63641.5525; kerosene (ID = 0); 208238.546; 1.842334164; -23.14943331; -997740575.7; 0.1174958312; 39.98348226; 39.98348226; 77.72167168; 0; 0; takeoff; 0.4; 9.289083237; 1; 11535550.5; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
12.75516908; 265.4236007; 0; 0; takeoff; 63641.23693; kerosene (ID = 0); 207910.9664; 1.842449886; -23.46500583; -1011341751; 0.1189645291; 40.48327579; 40.48327579; 78.69319257; 0; 0; takeoff; 0.4; 9.289083237; 1; 11679744.88; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
12.92683394; 272.4160551; 0; 0; takeoff; 63640.92062; kerosene (ID = 0); 207583.3858; 1.84256561; -23.7813096; -1024974444; 0.120433227; 40.98306931; 40.98306931; 79.66471347; 0; 0; takeoff; 0.4; 9.289083237; 1; 11823939.26; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
13.0988877; 279.510342; 0; 0; takeoff; 63640.60358; kerosene (ID = 0); 207255.8043; 1.842681335; -24.09834986; -1038638879; 0.1219019249; 41.48286284; 41.48286284; 80.63623437; 0; 0; takeoff; 0.4; 9.289083237; 1; 11968133.64; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
13.27133319; 286.7069679; 0; 0; takeoff; 63640.2858; kerosene (ID = 0); 206928.2219; 1.842797062; -24.41613188; -1052335284; 0.1233706228; 41.98265637; 41.98265637; 81.60775526; 0; 0; takeoff; 0.4; 9.289083237; 1; 12112328.02; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
13.44417324; 294.0064444; 0; 0; takeoff; 63639.96727; kerosene (ID = 0); 206600.6384; 1.84291279; -24.73466102; -1066063890; 0.1248393207; 42.4824499; 42.4824499; 82.57927616; 0; 0; takeoff; 0.4; 9.289083237; 1; 12256522.4; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
13.61741073; 301.409289; 0; 0; takeoff; 63639.64799; kerosene (ID = 0); 206273.0541; 1.84302852; -25.05394266; -1079824929; 0.1263080186; 42.98224343; 42.98224343; 83.55079705; 0; 0; takeoff; 0.4; 9.289083237; 1; 12400716.78; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
13.79104856; 308.9160241; 0; 0; takeoff; 63639.32795; kerosene (ID = 0); 205945.4688; 1.843144252; -25.37398223; -1093618634; 0.1277767165; 43.48203696; 43.48203696; 84.52231795; 0; 0; takeoff; 0.4; 9.289083237; 1; 12544911.16; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
13.96508966; 316.5271781; 0; 0; takeoff; 63639.00715; kerosene (ID = 0); 205617.8826; 1.843259986; -25.69478524; -1107445244; 0.1292454144; 43.98183048; 43.98183048; 85.49383885; 0; 0; takeoff; 0.4; 9.289083237; 1; 12689105.54; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
14.139537; 324.2432849; 0; 0; takeoff; 63638.68558; kerosene (ID = 0); 205290.2954; 1.843375721; -26.01635721; -1121304996; 0.1307141122; 44.48162401; 44.48162401; 86.46535974; 0; 0; takeoff; 0.4; 9.289083237; 1; 12833299.93; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
14.31439354; 332.0648841; 0; 0; takeoff; 63638.36323; kerosene (ID = 0); 204962.7073; 1.843491457; -26.33870376; -1135198132; 0.1321828101; 44.98141754; 44.98141754; 87.43688064; 0; 0; takeoff; 0.4; 9.289083237; 1; 12977494.31; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
14.48966231; 339.9925209; 0; 0; takeoff; 63638.0401; kerosene (ID = 0); 204635.1182; 1.843607195; -26.66183052; -1149124896; 0.133651508; 45.48121107; 45.48121107; 88.40840153; 0; 0; takeoff; 0.4; 9.289083237; 1; 13121688.69; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
14.66534635; 348.0267467; 0; 0; takeoff; 63637.71619; kerosene (ID = 0); 204307.5282; 1.843722935; -26.98574322; -1163085533; 0.1351202059; 45.9810046; 45.9810046; 89.37992243; 0; 0; takeoff; 0.4; 9.289083237; 1; 13265883.07; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
14.84144873; 356.1681184; 0; 0; takeoff; 63637.39149; kerosene (ID = 0); 203979.9373; 1.843838677; -27.31044759; -1177080291; 0.1365889038; 46.48079812; 46.48079812; 90.35144333; 0; 0; takeoff; 0.4; 9.289083237; 1; 13410077.45; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
15.01797255; 364.4171993; 0; 0; takeoff; 63637.06598; kerosene (ID = 0); 203652.3454; 1.843954421; -27.63594948; -1191109422; 0.1380576017; 46.98059165; 46.98059165; 91.32296422; 0; 0; takeoff; 0.4; 9.289083237; 1; 13554271.83; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
15.19492095; 372.7745585; 0; 0; takeoff; 63636.73968; kerosene (ID = 0); 203324.7526; 1.844070166; -27.96225474; -1205173179; 0.1395262996; 47.48038518; 47.48038518; 92.29448512; 0; 0; takeoff; 0.4; 9.289083237; 1; 13698466.21; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
15.37229708; 381.2407715; 0; 0; takeoff; 63636.41256; kerosene (ID = 0); 202997.1589; 1.844185913; -28.28936931; -1219271817; 0.1409949975; 47.98017871; 47.98017871; 93.26600601; 0; 0; takeoff; 0.4; 9.289083237; 1; 13842660.59; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
15.55010415; 389.8164197; 0; 0; takeoff; 63636.08463; kerosene (ID = 0); 202669.5642; 1.844301661; -28.61729918; -1233405595; 0.1424636954; 48.47997224; 48.47997224; 94.23752691; 0; 0; takeoff; 0.4; 9.289083237; 1; 13986854.98; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
15.72834538; 398.5020913; 0; 0; takeoff; 63635.75588; kerosene (ID = 0); 202341.9686; 1.844417411; -28.9460504; -1247574772; 0.1439323933; 48.97976577; 48.97976577; 95.20904781; 0; 0; takeoff; 0.4; 9.289083237; 1; 14131049.36; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
15.90702402; 407.2983804; 0; 0; takeoff; 63635.4263; kerosene (ID = 0); 202014.3721; 1.844533164; -29.27562907; -1261779613; 0.1454010911; 49.47955929; 49.47955929; 96.1805687; 0; 0; takeoff; 0.4; 9.289083237; 1; 14275243.74; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
16.08614336; 416.205888; 0; 0; takeoff; 63635.09589; kerosene (ID = 0); 201686.7746; 1.844648917; -29.60604138; -1276020383; 0.146869789; 49.97935282; 49.97935282; 97.1520896; 0; 0; takeoff; 0.4; 9.289083237; 1; 14419438.12; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
16.26570673; 425.2252214; 0; 0; takeoff; 63634.76464; kerosene (ID = 0); 201359.1762; 1.844764673; -29.93729354; -1290297352; 0.1483384869; 50.47914635; 50.47914635; 98.12361049; 0; 0; takeoff; 0.4; 9.289083237; 1; 14563632.5; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
16.44571749; 434.3569948; 0; 0; takeoff; 63634.43254; kerosene (ID = 0); 201031.5769; 1.844880431; -30.26939186; -1304610789; 0.1498071848; 50.97893988; 50.97893988; 99.09513139; 0; 0; takeoff; 0.4; 9.289083237; 1; 14707826.88; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
16.62616469; 443.6010952; 0; 0; takeoff; 63634.09961; kerosene (ID = 0); 200731.959; 1.8450228; -30.60232107; -1318960038; 0.1512758827; 51.47873341; 51.47873341; 100.0666523; 0; 0; takeoff; 0.4; 9.289083237; 1; 14852021.26; takeoff; 0.98; 0.98; 90619.15007; 2.197380386; 0; 0; 0
16.80560225; 452.8831544; 0; 0; takeoff; 63633.76579; kerosene (ID = 0); 203244.6809; 1.860388141; -30.93614458; -1333347831; 0.1527445806; 51.97852694; 51.97852694; 101.0381732; 0; 0; takeoff; 0.4; 9.289083237; 1; 14996215.64; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
16.98404182; 462.2027718; 0; 0; takeoff; 63633.43108; kerosene (ID = 0); 202946.4756; 1.875756195; -31.27085371; -1347773795; 0.1542132785; 52.47832046; 52.47832046; 102.0096941; 0; 0; takeoff; 0.4; 9.289083237; 1; 15140410.02; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
17.16289813; 471.6335463; 0; 0; takeoff; 63633.09556; kerosene (ID = 0); 202648.269; 1.875930601; -31.60637573; -1362234794; 0.1556819764; 52.97811399; 52.97811399; 102.981215; 0; 0; takeoff; 0.4; 9.289083237; 1; 15284604.41; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
17.34217428; 481.176059; 0; 0; takeoff; 63632.75922; kerosene (ID = 0); 202350.0612; 1.876105009; -31.94271661; -1376731086; 0.1571506743; 53.47790752; 53.47790752; 103.9527359; 0; 0; takeoff; 0.4; 9.289083237; 1; 15428798.79; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
17.52187339; 490.8308974; 0; 0; takeoff; 63632.42205; kerosene (ID = 0); 202051.8522; 1.876279418; -32.27988235; -1391262929; 0.1586193722; 53.97770105; 53.97770105; 104.9242568; 0; 0; takeoff; 0.4; 9.289083237; 1; 15572993.17; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
17.7019986; 500.598655; 0; 0; takeoff; 63632.08405; kerosene (ID = 0); 201753.6419; 1.87645383; -32.61787899; -1405830585; 0.16008807; 54.47749458; 54.47749458; 105.8957777; 0; 0; takeoff; 0.4; 9.289083237; 1; 15717187.55; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
17.8825531; 510.479932; 0; 0; takeoff; 63631.74522; kerosene (ID = 0); 201455.4304; 1.876628243; -32.95671267; -1420434316; 0.1615567679; 54.9772881; 54.9772881; 106.8672986; 0; 0; takeoff; 0.4; 9.289083237; 1; 15861381.93; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
18.06354011; 520.4753348; 0; 0; takeoff; 63631.40554; kerosene (ID = 0); 201157.2177; 1.876802659; -33.29638957; -1435074390; 0.1630254658; 55.47708163; 55.47708163; 107.8388195; 0; 0; takeoff; 0.4; 9.289083237; 1; 16005576.31; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
18.24496287; 530.5854768; 0; 0; takeoff; 63631.06502; kerosene (ID = 0); 200859.0038; 1.876977076; -33.63691592; -1449751076; 0.1644941637; 55.97687516; 55.97687516; 108.8103403; 0; 0; takeoff; 0.4; 9.289083237; 1; 16149770.69; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
18.42682465; 540.8109775; 0; 0; takeoff; 63630.72364; kerosene (ID = 0); 200560.7886; 1.877151496; -33.97829803; -1464464645; 0.1659628616; 56.47666869; 56.47666869; 109.7818612; 0; 0; takeoff; 0.4; 9.289083237; 1; 16293965.07; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
18.60912876; 551.1524637; 0; 0; takeoff; 63630.38139; kerosene (ID = 0); 200262.5722; 1.877325917; -34.32054226; -1479215372; 0.1674315595; 56.97646222; 56.97646222; 110.7533821; 0; 0; takeoff; 0.4; 9.289083237; 1; 16438159.46; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
18.79187854; 561.6105685; 0; 0; takeoff; 63630.03828; kerosene (ID = 0); 199964.3546; 1.87750034; -34.66365505; -1494003533; 0.1689002574; 57.47625575; 57.47625575; 111.724903; 0; 0; takeoff; 0.4; 9.289083237; 1; 16582353.84; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
18.97507738; 572.1859325; 0; 0; takeoff; 63629.69429; kerosene (ID = 0); 199666.1357; 1.877674766; -35.00764288; -1508829408; 0.1703689553; 57.97604927; 57.97604927; 112.6964239; 0; 0; takeoff; 0.4; 9.289083237; 1; 16726548.22; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
19.15872867; 582.8792029; 0; 0; takeoff; 63629.34942; kerosene (ID = 0); 199367.9156; 1.877849193; -35.35251232; -1523693281; 0.1718376532; 58.4758428; 58.4758428; 113.6679448; 0; 0; takeoff; 0.4; 9.289083237; 1; 16870742.6; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
19.34283587; 593.6910341; 0; 0; takeoff; 63629.00366; kerosene (ID = 0); 199069.6943; 1.878023622; -35.69826998; -1538595436; 0.1733063511; 58.97563633; 58.97563633; 114.6394657; 0; 0; takeoff; 0.4; 9.289083237; 1; 17014936.98; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
19.52740244; 604.6220879; 0; 0; takeoff; 63628.65701; kerosene (ID = 0); 198771.4718; 1.878198054; -36.04492256; -1553536162; 0.174775049; 59.47542986; 59.47542986; 115.6109866; 0; 0; takeoff; 0.4; 9.289083237; 1; 17159131.36; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
19.71243191; 615.6730332; 0; 0; takeoff; 63628.30946; kerosene (ID = 0); 198473.2481; 1.878372488; -36.39247682; -1568515751; 0.1762437468; 59.97522339; 59.97522339; 116.5825075; 0; 0; takeoff; 0.4; 9.289083237; 1; 17303325.74; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
19.89792782; 626.8445464; 0; 0; takeoff; 63627.96099; kerosene (ID = 0); 198175.0231; 1.878546923; -36.74093959; -1583534496; 0.1777124447; 60.47501692; 60.47501692; 117.5540284; 0; 0; takeoff; 0.4; 9.289083237; 1; 17447520.12; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
20.08389375; 638.1373115; 0; 0; takeoff; 63627.61162; kerosene (ID = 0); 197876.797; 1.878721361; -37.09031775; -1598592695; 0.1791811426; 60.97481044; 60.97481044; 118.5255493; 0; 0; takeoff; 0.4; 9.289083237; 1; 17591714.51; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
20.27033332; 649.55202; 0; 0; takeoff; 63627.26131; kerosene (ID = 0); 197578.5696; 1.878895801; -37.44061829; -1613690648; 0.1806498405; 61.47460397; 61.47460397; 119.4970702; 0; 0; takeoff; 0.4; 9.289083237; 1; 17735908.89; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
20.4572502; 661.0893711; 0; 0; takeoff; 63626.91008; kerosene (ID = 0); 197280.341; 1.879070243; -37.79184824; -1628828659; 0.1821185384; 61.9743975; 61.9743975; 120.4685911; 0; 0; takeoff; 0.4; 9.289083237; 1; 17880103.27; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
20.64464808; 672.7500719; 0; 0; takeoff; 63626.55792; kerosene (ID = 0); 196982.1112; 1.879244687; -38.14401471; -1644007034; 0.1835872363; 62.47419103; 62.47419103; 121.440112; 0; 0; takeoff; 0.4; 9.289083237; 1; 18024297.65; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
20.8325307; 684.5348375; 0; 0; takeoff; 63626.20481; kerosene (ID = 0); 196683.8802; 1.879419134; -38.49712489; -1659226083; 0.1850559342; 62.97398456; 62.97398456; 122.4116329; 0; 0; takeoff; 0.4; 9.289083237; 1; 18168492.03; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
21.02090182; 696.4443909; 0; 0; takeoff; 63625.85075; kerosene (ID = 0); 196385.6479; 1.879593583; -38.85118604; -1674486118; 0.1865246321; 63.47377808; 63.47377808; 123.3831538; 0; 0; takeoff; 0.4; 9.289083237; 1; 18312686.41; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
21.20976526; 708.4794634; 0; 0; takeoff; 63625.49573; kerosene (ID = 0); 196087.4145; 1.879768033; -39.2062055; -1689787457; 0.18799333; 63.97357161; 63.97357161; 124.3546747; 0; 0; takeoff; 0.4; 9.289083237; 1; 18456880.79; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
21.39912487; 720.6407946; 0; 0; takeoff; 63625.13974; kerosene (ID = 0); 195789.1799; 1.879942487; -39.56219068; -1705130418; 0.1894620279; 64.47336514; 64.47336514; 125.3261956; 0; 0; takeoff; 0.4; 9.289083237; 1; 18601075.17; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
21.58898455; 732.9291323; 0; 0; takeoff; 63624.78278; kerosene (ID = 0); 195490.944; 1.880116942; -39.91914908; -1720515325; 0.1909307257; 64.97315867; 64.97315867; 126.2977165; 0; 0; takeoff; 0.4; 9.289083237; 1; 18745269.55; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
21.77934823; 745.345233; 0; 0; takeoff; 63624.42484; kerosene (ID = 0); 195192.7069; 1.8802914; -40.27708826; -1735942504; 0.1923994236; 65.4729522; 65.4729522; 127.2692374; 0; 0; takeoff; 0.4; 9.289083237; 1; 18889463.94; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
21.97021988; 757.8898618; 0; 0; takeoff; 63624.06592; kerosene (ID = 0); 194894.4687; 1.88046586; -40.63601589; -1751412285; 0.1938681215; 65.97274573; 65.97274573; 128.2407583; 0; 0; takeoff; 0.4; 9.289083237; 1; 19033658.32; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
22.16160353; 770.5637925; 0; 0; takeoff; 63623.70599; kerosene (ID = 0); 194596.2292; 1.880640322; -40.99593969; -1766925001; 0.1953368194; 66.47253925; 66.47253925; 129.2122792; 0; 0; takeoff; 0.4; 9.289083237; 1; 19177852.7; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 0; 0; 0
22.4015443; 786.1131799; 3.556; 0.1166666668; takeoff; 63623.25481; kerosene (ID = 0); 194528.1482; 1.880411859; -41.44712716; -1786371181; 0.1953776133; 66.47253925; 66.48375462; 129.2340801; 2917.386654; 120.8991698; takeoff; 1.898839935; 10.96584113; 1; 19175736.46; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 9.284650776; 12.88149475; 0
22.64156386; 801.6707021; 7.112; 0.2333333337; takeoff; 63622.80362; kerosene (ID = 0); 194460.0706; 1.879780466; -41.89831124; -1805817214; 0.1954184188; 66.47253925; 66.49497272; 129.2558863; 2916.428984; 120.9165835; takeoff; 1.898883346; 10.96564758; 1; 19173620.3; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 9.285130117; 12.87498386; 0
22.88166229; 817.2363665; 10.668; 0.3500000005; takeoff; 63622.35244; kerosene (ID = 0); 194391.9963; 1.879149069; -42.34949198; -1825263104; 0.1954592359; 66.47253925; 66.50619357; 129.2776979; 2915.470976; 120.9340039; takeoff; 1.898926731; 10.96545416; 1; 19171504.21; takeoff; 0.985; 0.985; 90619.15007; 2.197380386; 9.28560918; 12.86847327; 0
23.22825633; 839.7495066; 15.62946667; 0.5127777786; climb; 63621.75291; kerosene (ID = 0); 180263.6419; 1.729778977; -42.94902308; -1851102895; 0.195516205; 66.47253925; 66.52185389; 129.3081392; 2817.89797; 147.109913; takeoff_landing_gear_retracted; 1.902202471; 13.23684533; 1; 19168551.88; climb; 0.9600783546; 0.9600783546; 179652.0402; 3.290537367; 9.321779952; 12.42823474; 0
23.57499864; 862.2783053; 20.59093333; 0.6755555566; climb; 63621.1534; kerosene (ID = 0); 180175.9197; 1.7289675; -43.54852925; -1876941610; 0.1955731967; 66.47253925; 66.53751955; 129.3385908; 2816.693153; 147.1385823; takeoff_landing_gear_retracted; 1.902256321; 13.23641356; 1; 19165599.69; climb; 0.960078385; 0.960078385; 179652.0402; 3.290537367; 9.322374561; 12.41986468; 0
23.92188938; 884.8227816; 25.5524; 0.8383333346; climb; 63620.55392; kerosene (ID = 0); 180088.2037; 1.728156016; -44.14801057; -1902779256; 0.1956302111; 66.47253925; 66.55319055; 129.3690527; 2815.487831; 147.1672681; takeoff_landing_gear_retracted; 1.902310131; 13.23598216; 1; 19162647.64; climb; 0.9600784155; 0.9600784155; 179652.0402; 3.290537367; 9.32296873; 12.41149554; 0
24.26892875; 907.3829547; 30.51386667; 1.001111113; climb; 63619.95447; kerosene (ID = 0); 180000.4942; 1.727344524; -44.74746714; -1928615834; 0.1956872482; 66.47253925; 66.56886689; 129.3995251; 2814.282; 147.1959705; takeoff_landing_gear_retracted; 1.902363901; 13.23555113; 1; 19159695.74; climb; 0.960078446; 0.960078446; 179652.0402; 3.290537367; 9.323562459; 12.40312733; 0
24.61611695; 929.9588436; 35.47533333; 1.163888891; climb; 63619.35503; kerosene (ID = 0); 179912.791; 1.726533025; -45.34689902; -1954451348; 0.1957443081; 66.47253925; 66.58454856; 129.4300078; 2813.075659; 147.2246896; takeoff_landing_gear_retracted; 1.902417631; 13.23512048; 1; 19156743.97; climb; 0.9600784765; 0.9600784765; 179652.0402; 3.290537367; 9.324155747; 12.39476004; 0
24.96345416; 952.5504675; 40.4368; 1.326666669; climb; 63618.75563; kerosene (ID = 0); 179825.0942; 1.725721519; -45.94630632; -1980285802; 0.1958013906; 66.47253925; 66.60023559; 129.460501; 2811.86881; 147.2534251; takeoff_landing_gear_retracted; 1.902471322; 13.23469019; 1; 19153792.35; climb; 0.960078507; 0.960078507; 179652.0402; 3.290537367; 9.324748595; 12.38639367; 0
25.31094057; 975.1578457; 45.39826667; 1.489444447; climb; 63618.15624; kerosene (ID = 0); 179737.4038; 1.724910005; -46.54568911; -2006119201; 0.1958584959; 66.47253925; 66.61592796; 129.4910045; 2810.661452; 147.2821774; takeoff_landing_gear_retracted; 1.902524972; 13.23426028; 1; 19150840.87; climb; 0.9600785375; 0.9600785375; 179652.0402; 3.290537367; 9.325341004; 12.37802822; 0
25.65857638; 997.7809974; 50.35973333; 1.652222225; climb; 63617.55689; kerosene (ID = 0); 179649.7198; 1.724098484; -47.14504748; -2031951546; 0.1959156239; 66.47253925; 66.63162567; 129.5215184; 2809.453583; 147.3109462; takeoff_landing_gear_retracted; 1.902578583; 13.23383074; 1; 19147889.53; climb; 0.9600785681; 0.9600785681; 179652.0402; 3.290537367; 9.325932973; 12.36966368; 0
26.00636178; 1020.419942; 55.3212; 1.815000003; climb; 63616.95755; kerosene (ID = 0); 179562.0422; 1.723286955; -47.74438151; -2057782843; 0.1959727747; 66.47253925; 66.64732874; 129.5520428; 2808.245206; 147.3397317; takeoff_landing_gear_retracted; 1.902632154; 13.23340157; 1; 19144938.34; climb; 0.9600785987; 0.9600785987; 179652.0402; 3.290537367; 9.326524502; 12.36130007; 0
26.35429695; 1043.074698; 60.28266667; 1.977777781; climb; 63616.35824; kerosene (ID = 0); 179474.371; 1.722475419; -48.3436913; -2083613095; 0.1960299482; 66.47253925; 66.66303717; 129.5825775; 2807.036318; 147.3685338; takeoff_landing_gear_retracted; 1.902685685; 13.23297277; 1; 19141987.28; climb; 0.9600786293; 0.9600786293; 179652.0402; 3.290537367; 9.327115592; 12.35293739; 0
26.70238209; 1065.745286; 65.24413333; 2.140555559; climb; 63615.75896; kerosene (ID = 0); 179386.7062; 1.721663876; -48.94297691; -2109442305; 0.1960871445; 66.47253925; 66.67875095; 129.6131226; 2805.826921; 147.3973526; takeoff_landing_gear_retracted; 1.902739176; 13.23254434; 1; 19139036.37; climb; 0.96007866; 0.96007866; 179652.0402; 3.290537367; 9.327706243; 12.34457562; 0
27.0506174; 1088.431725; 70.2056; 2.303333337; climb; 63615.15969; kerosene (ID = 0); 179299.0478; 1.720852325; -49.54223845; -2135270477; 0.1961443636; 66.47253925; 66.69447009; 129.6436782; 2804.617013; 147.4261881; takeoff_landing_gear_retracted; 1.902792628; 13.23211628; 1; 19136085.6; climb; 0.9600786907; 0.9600786907; 179652.0402; 3.290537367; 9.328296454; 12.33621477; 0
27.39900306; 1111.134034; 75.16706667; 2.466111115; climb; 63614.56046; kerosene (ID = 0); 179211.3958; 1.720040767; -50.141476; -2161097615; 0.1962016055; 66.47253925; 66.71019458; 129.6742442; 2803.406595; 147.4550403; takeoff_landing_gear_retracted; 1.902846039; 13.23168859; 1; 19133134.96; climb; 0.9600787214; 0.9600787214; 179652.0402; 3.290537367; 9.328886227; 12.32785484; 0
27.74753928; 1133.852232; 80.12853333; 2.628888893; climb; 63613.96124; kerosene (ID = 0); 179123.7502; 1.719229201; -50.74068963; -2186923723; 0.1962588701; 66.47253925; 66.72592445; 129.7048206; 2802.195666; 147.4839092; takeoff_landing_gear_retracted; 1.902899412; 13.23126127; 1; 19130184.48; climb; 0.9600787521; 0.9600787521; 179652.0402; 3.290537367; 9.329475562; 12.31949584; 0
28.09622623; 1156.58634; 85.09; 2.791666671; climb; 63613.36205; kerosene (ID = 0); 179036.111; 1.718417628; -51.33987945; -2212748804; 0.1963161577; 66.47253925; 66.74165967; 129.7354074; 2800.984227; 147.5127948; takeoff_landing_gear_retracted; 1.902952744; 13.23083431; 1; 19127234.13; climb; 0.9600787829; 0.9600787829; 179652.0402; 3.290537367; 9.330064458; 12.31113775; 0
